id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
179055,Male,24,1,7.0,1,< 1 Year,No,64333.0,152.0,202,0
250645,Male,32,1,28.0,0,1-2 Year,No,39842.0,156.0,208,0
21952,Female,31,1,28.0,0,< 1 Year,Yes,47655.0,26.0,32,1
124337,Male,56,1,28.0,0,1-2 Year,Yes,49811.0,26.0,234,0
197550,Female,24,1,46.0,0,< 1 Year,Yes,45974.0,152.0,182,0
360190,Female,23,1,11.0,1,< 1 Year,No,45573.0,152.0,181,0
333461,Male,24,1,11.0,0,< 1 Year,Yes,2630.0,152.0,123,0
47298,Male,35,1,23.0,0,1-2 Year,Yes,30802.0,154.0,243,1
53997,Male,35,1,8.0,0,1-2 Year,Yes,50029.0,26.0,158,0
63704,Female,29,1,21.0,1,< 1 Year,No,31177.0,152.0,113,0
14715,Female,77,1,28.0,0,1-2 Year,Yes,44692.0,26.0,162,0
468465,Male,23,1,45.0,1,< 1 Year,No,28172.0,152.0,114,0
55117,Male,30,1,30.0,1,1-2 Year,No,27997.0,156.0,150,0
217242,Male,34,1,4.0,0,1-2 Year,Yes,31141.0,26.0,98,1
186577,Female,26,1,38.0,1,< 1 Year,No,28759.0,152.0,237,0
366101,Female,25,1,28.0,1,< 1 Year,No,42627.0,152.0,56,0
58930,Male,49,1,28.0,1,1-2 Year,No,33650.0,26.0,282,0
285241,Male,47,1,28.0,0,1-2 Year,Yes,42048.0,124.0,27,0
151241,Male,20,1,28.0,0,1-2 Year,Yes,40887.0,26.0,48,0
162729,Female,68,1,28.0,0,1-2 Year,Yes,59703.0,29.0,87,0
311073,Female,29,1,41.0,1,< 1 Year,No,36921.0,152.0,30,0
207995,Male,21,1,8.0,0,< 1 Year,Yes,39143.0,152.0,251,0
95728,Female,23,1,3.0,1,< 1 Year,No,44286.0,152.0,231,0
173679,Female,69,1,28.0,1,1-2 Year,No,36658.0,26.0,61,0
188856,Male,52,1,28.0,0,1-2 Year,Yes,23619.0,26.0,243,0
74987,Male,36,1,28.0,0,1-2 Year,Yes,25674.0,152.0,226,0
145073,Female,22,1,24.0,0,< 1 Year,Yes,2630.0,160.0,140,0
261924,Male,30,1,48.0,0,< 1 Year,Yes,2630.0,124.0,121,0
204415,Male,55,1,28.0,0,1-2 Year,Yes,36174.0,124.0,223,0
175434,Female,26,1,39.0,1,< 1 Year,No,33886.0,152.0,46,0
16175,Female,27,1,28.0,0,< 1 Year,Yes,43904.0,122.0,246,0
375788,Male,42,1,28.0,1,1-2 Year,No,42341.0,26.0,276,0
58618,Male,26,1,32.0,0,< 1 Year,Yes,26292.0,26.0,213,0
183124,Male,55,1,15.0,0,1-2 Year,Yes,2630.0,26.0,273,0
127035,Female,24,1,8.0,0,< 1 Year,Yes,27261.0,152.0,89,0
31022,Female,25,1,11.0,0,< 1 Year,Yes,31622.0,152.0,262,0
139411,Male,39,1,29.0,1,1-2 Year,No,28303.0,124.0,150,0
504159,Male,47,1,8.0,1,1-2 Year,No,37373.0,124.0,250,0
110093,Male,47,1,41.0,0,1-2 Year,Yes,33207.0,26.0,63,0
35758,Female,26,1,47.0,0,< 1 Year,No,32937.0,152.0,237,0
222,Male,40,1,20.0,0,1-2 Year,Yes,2630.0,26.0,204,0
390688,Male,23,1,12.0,1,< 1 Year,No,36379.0,26.0,270,0
348096,Female,27,1,28.0,1,< 1 Year,No,38567.0,152.0,191,0
465602,Male,54,1,33.0,0,1-2 Year,Yes,27698.0,157.0,148,1
52029,Male,49,1,28.0,1,1-2 Year,No,46837.0,125.0,128,0
399747,Male,26,1,36.0,1,< 1 Year,No,2630.0,160.0,166,0
131617,Female,37,1,15.0,0,1-2 Year,Yes,38947.0,124.0,231,0
315926,Female,21,1,50.0,0,< 1 Year,Yes,39994.0,152.0,52,0
281385,Female,62,1,28.0,0,> 2 Years,Yes,39643.0,122.0,230,0
78540,Male,49,1,28.0,0,1-2 Year,Yes,49715.0,25.0,253,1
244184,Female,23,1,13.0,1,< 1 Year,No,20960.0,152.0,178,0
224240,Male,24,1,46.0,1,< 1 Year,No,2630.0,152.0,191,0
142486,Male,23,1,30.0,1,< 1 Year,No,22689.0,152.0,141,0
454247,Female,47,1,28.0,0,> 2 Years,Yes,23492.0,124.0,147,1
482221,Male,63,1,45.0,1,1-2 Year,No,40490.0,26.0,30,0
284188,Female,23,1,8.0,1,< 1 Year,No,39711.0,151.0,51,0
490307,Male,39,1,28.0,0,1-2 Year,Yes,2630.0,158.0,24,1
341613,Male,27,1,33.0,1,< 1 Year,No,32024.0,152.0,248,0
439459,Male,34,1,18.0,0,1-2 Year,Yes,27527.0,124.0,18,1
340924,Female,24,1,10.0,1,< 1 Year,No,23916.0,152.0,39,0
472397,Male,23,1,34.0,1,< 1 Year,No,34055.0,152.0,124,0
208321,Female,23,1,18.0,1,< 1 Year,No,39737.0,152.0,273,0
75473,Male,43,1,0.0,0,1-2 Year,Yes,2630.0,13.0,15,0
183572,Female,22,1,36.0,1,< 1 Year,No,34024.0,152.0,29,0
474118,Male,54,1,41.0,0,1-2 Year,Yes,2630.0,124.0,237,1
444078,Male,46,1,33.0,1,1-2 Year,No,30324.0,26.0,79,0
335757,Female,43,1,15.0,1,1-2 Year,No,40398.0,124.0,38,0
202397,Male,64,1,28.0,1,1-2 Year,No,63569.0,124.0,177,0
381747,Female,21,1,46.0,1,< 1 Year,No,49695.0,152.0,188,0
283855,Male,45,1,28.0,1,1-2 Year,No,37192.0,26.0,170,0
340601,Male,42,1,46.0,0,1-2 Year,Yes,19277.0,26.0,140,0
388822,Male,55,1,11.0,0,1-2 Year,Yes,32012.0,26.0,154,1
424560,Female,43,1,28.0,0,1-2 Year,Yes,35316.0,124.0,250,1
463675,Female,33,1,35.0,1,< 1 Year,No,29061.0,152.0,291,0
506675,Female,21,1,8.0,1,< 1 Year,No,51512.0,160.0,10,0
39066,Female,45,1,28.0,0,1-2 Year,Yes,50282.0,26.0,34,0
412243,Male,36,1,21.0,0,1-2 Year,Yes,22384.0,124.0,234,1
77645,Male,41,1,50.0,0,1-2 Year,Yes,28673.0,124.0,131,0
500932,Female,23,1,14.0,1,< 1 Year,No,19213.0,151.0,18,0
295875,Male,27,1,8.0,1,< 1 Year,No,33994.0,152.0,22,0
425729,Female,24,1,14.0,1,< 1 Year,No,2630.0,151.0,216,0
324574,Female,49,1,8.0,1,1-2 Year,No,2630.0,160.0,101,0
376295,Male,22,1,11.0,0,< 1 Year,Yes,39759.0,152.0,37,0
380929,Male,74,1,28.0,0,> 2 Years,Yes,32885.0,61.0,291,0
52314,Female,23,1,14.0,1,< 1 Year,No,18394.0,152.0,124,0
228461,Male,46,1,26.0,1,1-2 Year,No,33942.0,22.0,24,0
295612,Male,50,1,29.0,0,1-2 Year,Yes,2630.0,124.0,97,0
235581,Female,35,1,46.0,0,1-2 Year,Yes,32661.0,124.0,177,0
507832,Female,34,1,8.0,1,1-2 Year,No,37895.0,152.0,135,0
53375,Male,39,1,28.0,0,1-2 Year,Yes,23783.0,150.0,239,1
106619,Female,48,1,50.0,0,1-2 Year,Yes,31860.0,124.0,73,0
151745,Male,68,1,32.0,0,1-2 Year,Yes,38927.0,124.0,124,0
161711,Female,24,1,13.0,0,< 1 Year,Yes,2630.0,160.0,165,0
270662,Male,25,1,3.0,1,< 1 Year,Yes,40771.0,152.0,140,0
113702,Female,24,1,37.0,0,< 1 Year,No,36179.0,152.0,185,0
82243,Male,65,1,42.0,0,1-2 Year,No,32354.0,26.0,121,0
58791,Female,38,1,28.0,1,1-2 Year,No,23844.0,124.0,285,0
231174,Female,52,1,10.0,0,1-2 Year,Yes,23644.0,26.0,177,0
42804,Male,64,1,45.0,1,1-2 Year,No,46424.0,30.0,242,0
457932,Female,33,1,46.0,1,< 1 Year,No,50393.0,152.0,136,0
243755,Female,23,1,46.0,1,< 1 Year,No,2630.0,152.0,196,0
77373,Male,45,1,28.0,0,1-2 Year,Yes,37513.0,124.0,197,0
272965,Female,73,1,28.0,0,1-2 Year,Yes,37462.0,124.0,219,0
268202,Female,24,1,41.0,0,< 1 Year,Yes,106843.0,152.0,41,0
3432,Male,48,1,28.0,0,1-2 Year,Yes,53464.0,26.0,27,0
292824,Female,29,1,28.0,1,< 1 Year,No,67620.0,152.0,218,0
265285,Male,45,1,15.0,0,1-2 Year,Yes,30576.0,26.0,66,0
321597,Male,47,1,48.0,0,1-2 Year,Yes,2630.0,26.0,85,1
107250,Female,43,1,28.0,0,1-2 Year,Yes,40700.0,124.0,115,0
312724,Female,47,1,28.0,0,1-2 Year,No,85370.0,26.0,252,0
270616,Female,29,1,41.0,0,< 1 Year,Yes,46321.0,152.0,24,0
267560,Male,26,1,35.0,1,< 1 Year,No,30863.0,152.0,161,0
44289,Male,78,1,28.0,0,1-2 Year,No,68480.0,122.0,171,0
242909,Male,20,1,39.0,0,< 1 Year,Yes,2630.0,157.0,237,0
396409,Female,23,1,26.0,1,< 1 Year,No,21673.0,152.0,219,0
29799,Male,24,1,28.0,1,< 1 Year,No,79421.0,152.0,203,0
498165,Male,28,1,50.0,1,< 1 Year,No,31378.0,152.0,33,0
250822,Male,50,1,28.0,1,1-2 Year,No,2630.0,124.0,23,0
115053,Male,26,1,36.0,1,< 1 Year,No,67697.0,152.0,211,0
239723,Female,39,1,36.0,1,1-2 Year,No,24967.0,152.0,15,0
177953,Female,26,1,28.0,1,< 1 Year,No,22744.0,152.0,215,0
261743,Female,23,1,6.0,1,< 1 Year,No,50706.0,152.0,94,0
425631,Female,26,1,45.0,1,< 1 Year,No,34481.0,152.0,297,0
198173,Male,25,1,25.0,0,< 1 Year,Yes,2630.0,152.0,32,0
94362,Female,24,1,37.0,0,< 1 Year,No,28591.0,152.0,257,0
351967,Male,60,1,28.0,1,1-2 Year,No,38959.0,124.0,193,0
25018,Male,32,1,6.0,1,< 1 Year,No,25884.0,152.0,263,0
502875,Male,59,1,2.0,1,1-2 Year,No,40449.0,26.0,106,0
126990,Male,45,1,28.0,0,> 2 Years,Yes,41077.0,157.0,72,0
328431,Male,42,1,36.0,0,1-2 Year,Yes,2630.0,26.0,119,0
21606,Male,21,1,50.0,0,< 1 Year,No,27604.0,160.0,88,0
361814,Male,66,1,4.0,0,> 2 Years,Yes,26758.0,124.0,101,0
11640,Female,28,1,27.0,1,< 1 Year,No,2630.0,152.0,177,0
272592,Male,46,1,28.0,0,> 2 Years,Yes,38346.0,124.0,38,0
385461,Male,42,1,14.0,0,1-2 Year,Yes,24578.0,26.0,110,1
70211,Male,59,1,28.0,1,1-2 Year,No,46116.0,124.0,254,0
19064,Female,57,1,12.0,1,1-2 Year,No,2630.0,119.0,296,0
503785,Female,30,1,28.0,1,1-2 Year,No,57627.0,124.0,64,0
74627,Female,23,1,36.0,0,< 1 Year,No,33682.0,152.0,50,0
358235,Male,68,1,28.0,0,1-2 Year,Yes,42314.0,26.0,105,0
166252,Male,29,1,28.0,1,< 1 Year,No,60746.0,152.0,244,0
234370,Male,36,1,28.0,0,1-2 Year,Yes,35995.0,124.0,132,0
323616,Female,23,1,46.0,1,< 1 Year,No,27747.0,152.0,169,0
404927,Male,23,1,41.0,1,< 1 Year,No,29496.0,152.0,291,0
134623,Male,25,1,32.0,1,< 1 Year,No,30527.0,26.0,160,0
149510,Female,33,1,27.0,0,< 1 Year,Yes,34734.0,154.0,35,0
215199,Female,28,1,8.0,1,< 1 Year,No,44685.0,152.0,119,0
102730,Female,28,1,41.0,1,< 1 Year,No,49517.0,152.0,255,0
19875,Male,52,1,43.0,0,1-2 Year,Yes,30515.0,157.0,210,0
152300,Female,24,1,8.0,0,< 1 Year,Yes,31553.0,152.0,205,0
135909,Male,25,1,8.0,1,< 1 Year,No,36525.0,152.0,20,0
309974,Male,55,1,39.0,1,1-2 Year,No,44820.0,26.0,178,0
290275,Female,23,1,36.0,0,< 1 Year,No,2630.0,151.0,49,0
473886,Male,43,1,28.0,0,> 2 Years,Yes,49493.0,26.0,158,1
59617,Male,67,1,14.0,1,1-2 Year,No,27679.0,124.0,162,0
326117,Male,24,1,47.0,1,< 1 Year,No,48224.0,152.0,201,0
37389,Male,58,1,28.0,0,1-2 Year,Yes,30820.0,26.0,278,1
368514,Male,51,1,48.0,0,1-2 Year,Yes,2630.0,26.0,100,0
382545,Male,51,1,8.0,1,1-2 Year,No,2630.0,26.0,124,0
445476,Female,25,1,21.0,1,< 1 Year,No,42380.0,152.0,233,0
466594,Female,27,1,45.0,1,< 1 Year,No,22810.0,152.0,174,0
214675,Female,24,1,8.0,1,< 1 Year,No,64255.0,152.0,218,0
251320,Male,25,1,14.0,1,< 1 Year,No,28870.0,152.0,258,0
19423,Male,54,1,28.0,0,1-2 Year,Yes,46251.0,26.0,139,0
12072,Female,24,1,8.0,1,< 1 Year,No,48407.0,152.0,278,0
451901,Male,47,1,46.0,0,1-2 Year,Yes,34581.0,26.0,139,1
460581,Female,23,1,36.0,1,< 1 Year,No,24164.0,152.0,276,0
93299,Male,40,1,9.0,0,1-2 Year,Yes,36947.0,26.0,124,0
245055,Female,22,1,6.0,1,< 1 Year,No,25999.0,152.0,291,0
491791,Female,20,1,45.0,1,< 1 Year,No,31393.0,160.0,207,0
337333,Female,20,1,40.0,1,< 1 Year,No,19127.0,160.0,166,0
349278,Male,36,1,39.0,0,1-2 Year,Yes,37499.0,155.0,153,0
392128,Male,31,1,28.0,0,1-2 Year,Yes,31441.0,26.0,160,1
106311,Female,32,1,6.0,1,< 1 Year,No,18353.0,152.0,38,0
451053,Male,32,1,18.0,0,1-2 Year,Yes,28159.0,156.0,261,1
243989,Male,63,1,28.0,0,1-2 Year,Yes,61900.0,124.0,193,0
329441,Female,71,1,28.0,0,1-2 Year,Yes,2630.0,156.0,92,0
184589,Female,32,1,41.0,0,1-2 Year,Yes,2630.0,157.0,139,1
125460,Female,45,1,23.0,0,1-2 Year,Yes,30295.0,26.0,127,0
428095,Female,40,1,8.0,0,1-2 Year,Yes,34253.0,124.0,187,1
278398,Male,28,1,8.0,0,< 1 Year,Yes,39417.0,124.0,96,0
213048,Female,42,1,50.0,0,1-2 Year,Yes,28574.0,124.0,274,1
422850,Male,48,1,41.0,0,1-2 Year,Yes,37230.0,26.0,161,1
245491,Female,24,1,10.0,1,< 1 Year,No,31408.0,152.0,215,0
441981,Male,26,1,28.0,0,< 1 Year,Yes,44120.0,124.0,142,1
338230,Male,34,1,28.0,0,1-2 Year,No,37417.0,124.0,140,0
486711,Female,40,1,28.0,0,1-2 Year,Yes,44257.0,26.0,33,1
215424,Female,24,1,47.0,0,< 1 Year,Yes,35536.0,152.0,253,0
137197,Male,25,1,3.0,1,< 1 Year,No,23469.0,152.0,192,0
371808,Female,23,1,18.0,0,> 2 Years,Yes,40789.0,124.0,44,0
337430,Female,24,1,34.0,1,< 1 Year,No,30658.0,152.0,83,0
5094,Male,46,1,28.0,0,1-2 Year,Yes,32208.0,13.0,237,1
239330,Female,79,1,28.0,1,1-2 Year,Yes,27649.0,26.0,289,0
58768,Male,38,1,35.0,0,1-2 Year,Yes,2630.0,156.0,66,1
221352,Male,21,1,12.0,0,1-2 Year,Yes,27470.0,26.0,274,0
86415,Male,76,1,39.0,0,< 1 Year,No,2630.0,1.0,135,0
467205,Male,51,1,50.0,1,1-2 Year,No,50320.0,18.0,102,0
411769,Female,29,1,28.0,0,1-2 Year,Yes,2630.0,156.0,51,1
266461,Male,43,1,28.0,0,1-2 Year,Yes,32520.0,26.0,229,1
421205,Female,22,1,8.0,1,< 1 Year,No,34255.0,152.0,57,0
477624,Male,39,1,28.0,0,1-2 Year,Yes,32324.0,124.0,137,1
370184,Female,45,1,33.0,1,1-2 Year,No,28230.0,26.0,202,0
142607,Female,32,1,11.0,1,< 1 Year,No,36336.0,152.0,223,0
157087,Male,62,1,28.0,0,1-2 Year,No,40781.0,23.0,201,0
421366,Male,25,1,30.0,1,< 1 Year,No,32911.0,152.0,179,0
484812,Male,49,1,28.0,0,> 2 Years,Yes,56705.0,25.0,272,1
461135,Male,26,1,21.0,1,< 1 Year,No,42649.0,152.0,236,0
373609,Female,37,1,28.0,0,1-2 Year,Yes,32154.0,124.0,85,1
315102,Male,43,1,28.0,1,1-2 Year,No,35873.0,26.0,178,0
445592,Female,23,1,36.0,1,< 1 Year,No,34523.0,152.0,250,0
406680,Female,21,1,25.0,1,< 1 Year,No,24710.0,152.0,96,0
219480,Male,36,1,17.0,0,1-2 Year,Yes,32983.0,124.0,251,1
169122,Male,24,1,28.0,0,1-2 Year,Yes,55479.0,124.0,278,0
318773,Female,30,1,8.0,0,1-2 Year,Yes,46209.0,156.0,20,0
68367,Female,50,1,8.0,0,1-2 Year,Yes,59166.0,26.0,175,0
99791,Male,56,1,46.0,0,1-2 Year,Yes,30122.0,26.0,228,1
298822,Female,23,1,49.0,1,< 1 Year,No,32846.0,152.0,204,0
36663,Male,21,1,23.0,0,< 1 Year,Yes,2630.0,124.0,140,1
156518,Female,23,1,2.0,1,< 1 Year,No,22533.0,151.0,282,0
113584,Female,38,1,2.0,1,1-2 Year,No,18353.0,154.0,278,0
378556,Female,29,1,36.0,1,< 1 Year,No,34147.0,152.0,132,0
220179,Female,74,1,28.0,1,1-2 Year,No,55224.0,124.0,64,0
243453,Male,60,1,28.0,1,1-2 Year,No,48512.0,26.0,240,0
317939,Female,27,1,46.0,0,< 1 Year,Yes,20008.0,152.0,179,0
336285,Male,21,1,41.0,1,< 1 Year,No,29061.0,160.0,265,0
348592,Male,22,1,21.0,1,< 1 Year,No,2630.0,26.0,107,0
460491,Male,53,1,28.0,0,1-2 Year,Yes,37715.0,26.0,196,1
36584,Male,23,1,28.0,0,< 1 Year,Yes,36761.0,26.0,159,0
344667,Male,30,1,37.0,1,< 1 Year,No,2630.0,160.0,163,0
426899,Female,41,1,28.0,0,1-2 Year,Yes,55273.0,26.0,104,1
218626,Male,42,1,28.0,0,1-2 Year,Yes,2630.0,29.0,47,1
327091,Male,25,1,21.0,1,< 1 Year,No,40649.0,152.0,196,0
347130,Male,44,1,28.0,1,1-2 Year,No,27458.0,26.0,20,0
280503,Male,34,1,28.0,0,1-2 Year,Yes,2630.0,122.0,207,0
251722,Female,25,1,29.0,0,< 1 Year,Yes,26873.0,152.0,86,0
183346,Female,22,1,50.0,1,< 1 Year,No,24228.0,152.0,279,0
128454,Male,46,1,2.0,0,1-2 Year,Yes,33119.0,124.0,280,0
24702,Male,49,1,26.0,0,1-2 Year,Yes,43109.0,120.0,138,0
13599,Female,26,1,2.0,1,< 1 Year,No,32714.0,152.0,214,0
143890,Male,49,1,28.0,0,1-2 Year,Yes,40740.0,124.0,140,0
105962,Female,25,1,8.0,1,< 1 Year,No,39777.0,152.0,276,0
499572,Male,30,1,47.0,0,< 1 Year,Yes,35433.0,26.0,140,1
360568,Female,27,1,15.0,1,< 1 Year,No,30191.0,152.0,56,0
287104,Male,59,1,28.0,0,1-2 Year,Yes,91969.0,26.0,200,1
156197,Female,41,1,28.0,0,> 2 Years,Yes,26865.0,124.0,98,0
404587,Female,23,1,6.0,1,< 1 Year,No,27216.0,152.0,92,0
496698,Female,40,1,28.0,1,1-2 Year,No,2630.0,125.0,180,0
274275,Female,21,1,36.0,1,< 1 Year,No,33249.0,152.0,84,0
354393,Male,69,1,28.0,0,1-2 Year,Yes,26797.0,8.0,183,0
92814,Male,45,1,28.0,1,1-2 Year,No,38365.0,29.0,21,0
184193,Male,63,1,28.0,1,1-2 Year,No,39935.0,26.0,49,0
214027,Female,22,1,46.0,1,< 1 Year,No,24155.0,152.0,103,0
364414,Female,25,1,29.0,1,< 1 Year,No,30523.0,152.0,186,0
120813,Male,30,1,15.0,1,< 1 Year,No,2630.0,152.0,259,0
273951,Female,58,1,28.0,1,1-2 Year,No,46085.0,55.0,32,0
416613,Female,42,1,28.0,0,1-2 Year,Yes,47617.0,124.0,201,1
467850,Male,24,1,47.0,1,< 1 Year,No,34436.0,26.0,172,0
230264,Male,66,1,37.0,1,1-2 Year,No,32522.0,11.0,98,0
463058,Male,21,1,12.0,1,< 1 Year,No,28924.0,160.0,139,0
158012,Male,75,1,48.0,1,1-2 Year,No,2630.0,15.0,233,0
169112,Female,22,1,17.0,1,< 1 Year,No,42573.0,152.0,262,0
297311,Male,24,1,24.0,1,1-2 Year,No,2630.0,156.0,203,0
19683,Male,50,1,7.0,1,1-2 Year,No,30846.0,26.0,56,0
83168,Male,52,1,8.0,0,1-2 Year,No,2630.0,26.0,297,0
472086,Male,48,1,0.0,1,1-2 Year,No,2630.0,26.0,283,0
201922,Male,39,1,19.0,0,1-2 Year,Yes,23800.0,52.0,278,0
146249,Male,41,1,46.0,1,1-2 Year,No,25936.0,119.0,205,0
110460,Female,33,1,28.0,1,1-2 Year,No,65042.0,124.0,141,0
362607,Female,24,1,28.0,1,< 1 Year,No,41770.0,152.0,272,0
379054,Male,59,1,37.0,0,1-2 Year,Yes,2630.0,156.0,297,0
189092,Female,58,1,49.0,1,1-2 Year,No,34282.0,152.0,293,0
338096,Male,22,1,46.0,1,< 1 Year,No,27736.0,152.0,183,0
234455,Male,53,1,28.0,0,1-2 Year,Yes,59744.0,26.0,73,0
459858,Female,43,1,28.0,0,1-2 Year,Yes,56721.0,26.0,47,1
177979,Female,22,1,41.0,1,< 1 Year,No,32135.0,152.0,246,0
253868,Male,74,1,8.0,1,1-2 Year,Yes,57401.0,26.0,95,0
171658,Female,55,1,28.0,0,1-2 Year,Yes,36574.0,26.0,82,1
326293,Female,41,1,28.0,0,1-2 Year,Yes,38128.0,124.0,241,1
341695,Female,51,1,28.0,0,1-2 Year,Yes,40552.0,124.0,255,1
177653,Female,26,1,30.0,1,< 1 Year,No,31527.0,152.0,219,0
497414,Male,45,1,18.0,1,1-2 Year,No,41889.0,26.0,250,0
229174,Female,28,1,28.0,0,< 1 Year,Yes,61713.0,23.0,291,0
199932,Male,24,1,49.0,0,< 1 Year,Yes,32946.0,26.0,189,0
93636,Female,44,1,17.0,0,1-2 Year,Yes,2630.0,155.0,126,0
350777,Male,33,1,30.0,1,< 1 Year,No,28379.0,152.0,157,0
452234,Female,24,1,11.0,1,< 1 Year,No,29360.0,152.0,154,0
501138,Male,45,1,28.0,0,1-2 Year,Yes,34800.0,55.0,155,1
174157,Male,51,1,41.0,1,1-2 Year,No,46356.0,152.0,226,0
45709,Male,69,1,8.0,1,1-2 Year,No,2630.0,26.0,148,0
196985,Male,45,1,28.0,0,1-2 Year,Yes,43193.0,26.0,134,1
471685,Male,27,1,28.0,1,1-2 Year,No,48534.0,26.0,220,0
44092,Male,34,1,30.0,1,1-2 Year,No,2630.0,152.0,219,0
85950,Female,23,1,8.0,1,< 1 Year,No,45623.0,152.0,35,0
33495,Female,23,1,39.0,0,< 1 Year,Yes,2630.0,160.0,151,0
366978,Male,51,1,28.0,1,1-2 Year,No,46375.0,124.0,70,0
225046,Male,45,1,12.0,0,1-2 Year,Yes,2630.0,26.0,24,0
142405,Male,35,1,11.0,1,1-2 Year,No,32077.0,152.0,214,0
317536,Female,22,1,15.0,1,< 1 Year,No,37657.0,152.0,295,0
45124,Male,21,1,30.0,1,< 1 Year,No,45925.0,152.0,278,0
364374,Male,56,1,39.0,1,1-2 Year,No,32271.0,26.0,224,0
323985,Female,21,1,36.0,1,< 1 Year,No,32640.0,152.0,217,0
271519,Male,24,1,8.0,1,< 1 Year,No,36580.0,152.0,128,0
169804,Male,45,1,4.0,0,1-2 Year,Yes,2630.0,124.0,168,0
306709,Female,44,1,46.0,0,1-2 Year,Yes,36289.0,124.0,278,0
28278,Female,25,1,36.0,0,< 1 Year,No,2630.0,152.0,255,0
92510,Female,48,1,28.0,0,1-2 Year,Yes,45847.0,26.0,43,0
274638,Male,23,1,36.0,0,< 1 Year,Yes,42951.0,152.0,254,0
319639,Female,26,1,3.0,0,< 1 Year,Yes,2630.0,152.0,201,1
183435,Female,52,1,28.0,0,> 2 Years,Yes,32412.0,124.0,93,0
374101,Female,21,1,16.0,1,< 1 Year,No,25139.0,152.0,261,0
238243,Male,36,1,28.0,0,> 2 Years,Yes,37444.0,26.0,142,0
281654,Male,58,1,28.0,0,> 2 Years,Yes,2630.0,124.0,241,0
257250,Male,44,1,28.0,0,1-2 Year,Yes,35775.0,124.0,263,0
57635,Male,43,1,41.0,0,1-2 Year,Yes,2630.0,156.0,149,0
158097,Male,52,1,14.0,0,1-2 Year,Yes,18436.0,26.0,44,0
349661,Male,22,1,15.0,1,< 1 Year,No,31349.0,152.0,278,0
346940,Male,27,1,15.0,0,< 1 Year,Yes,2630.0,152.0,102,0
25869,Female,27,1,28.0,1,< 1 Year,No,43183.0,152.0,49,0
120892,Male,21,1,13.0,0,< 1 Year,Yes,18850.0,160.0,30,0
436902,Male,31,1,37.0,1,< 1 Year,No,33848.0,152.0,13,0
151632,Female,44,1,37.0,0,1-2 Year,Yes,37896.0,26.0,39,0
75131,Female,26,1,11.0,0,< 1 Year,No,29652.0,152.0,275,0
31150,Male,63,1,28.0,0,> 2 Years,Yes,42620.0,26.0,67,1
156646,Male,26,1,39.0,1,< 1 Year,No,35567.0,152.0,239,0
473229,Female,44,1,48.0,1,1-2 Year,No,2630.0,103.0,13,0
366204,Female,47,1,8.0,0,1-2 Year,Yes,29332.0,124.0,142,0
389623,Female,32,1,8.0,0,1-2 Year,Yes,2630.0,157.0,126,1
478899,Male,53,1,29.0,1,1-2 Year,No,48314.0,124.0,146,0
74689,Male,49,1,28.0,0,> 2 Years,Yes,69921.0,124.0,289,0
204854,Male,25,1,21.0,1,< 1 Year,No,30230.0,152.0,209,0
340004,Female,21,1,11.0,0,< 1 Year,No,22377.0,152.0,210,1
476333,Female,25,1,46.0,1,< 1 Year,No,35907.0,152.0,297,0
330017,Female,69,1,28.0,0,1-2 Year,Yes,26381.0,26.0,143,0
406828,Male,50,1,28.0,0,> 2 Years,Yes,37644.0,25.0,160,1
506025,Male,40,1,28.0,0,> 2 Years,Yes,47167.0,124.0,182,1
108337,Female,23,1,41.0,1,< 1 Year,No,28014.0,152.0,109,0
113999,Male,65,1,48.0,1,1-2 Year,No,2630.0,15.0,85,0
231416,Female,43,1,9.0,0,1-2 Year,Yes,2630.0,160.0,232,0
299806,Female,32,1,21.0,1,< 1 Year,No,21043.0,152.0,35,0
83497,Female,25,1,46.0,0,< 1 Year,Yes,34110.0,152.0,240,0
99187,Female,24,1,13.0,0,< 1 Year,Yes,51667.0,151.0,246,0
201084,Male,30,1,28.0,1,1-2 Year,No,2630.0,156.0,101,0
334096,Male,35,1,29.0,0,1-2 Year,Yes,2630.0,157.0,110,0
248200,Female,23,1,28.0,0,< 1 Year,Yes,45859.0,152.0,235,0
338131,Female,23,1,8.0,0,< 1 Year,Yes,29594.0,160.0,169,0
483405,Male,42,1,28.0,0,1-2 Year,Yes,62461.0,122.0,46,1
463139,Male,25,1,15.0,1,< 1 Year,No,35762.0,160.0,15,0
130701,Male,23,1,14.0,1,< 1 Year,No,26923.0,151.0,18,0
256646,Male,49,1,28.0,0,1-2 Year,Yes,35269.0,124.0,106,0
397297,Female,24,1,50.0,1,< 1 Year,No,33199.0,152.0,279,0
350374,Male,59,1,7.0,0,1-2 Year,Yes,29024.0,124.0,78,0
222001,Female,47,1,28.0,0,1-2 Year,Yes,44019.0,26.0,199,0
497545,Female,23,1,8.0,1,< 1 Year,No,36752.0,152.0,118,0
186652,Female,28,1,11.0,1,< 1 Year,No,2630.0,152.0,120,0
174903,Male,34,1,23.0,0,1-2 Year,Yes,2630.0,156.0,74,1
226594,Male,71,1,47.0,0,1-2 Year,Yes,44657.0,26.0,146,0
222808,Male,63,1,29.0,0,1-2 Year,Yes,2630.0,135.0,65,1
